geoid,period,confirmed_cases_total,death_total,cases,death,pop,confirmed_rate_total,death_rate_tatal,confirmed_rate,death_rate
17039,2020-12-21,5599,157,67,3,143752,389.49,10.921587177917525,4.66,0.20869274862262785
12091,2020-12-21,78685,1405,793,30,59696,13180.95,235.35915304207987,132.84,5.025462342535513
20035,2020-12-21,15204,63,180,0,15071,10088.25,41.80213655364607,119.43,0.00
48485,2020-12-21,64725,1262,756,15,29148,22205.64,432.9628104844243,259.37,5.146150679291889
48451,2020-12-21,77790,1136,734,14,22582,34447.79,503.05553095385704,325.04,6.20
13261,2020-12-21,10707,511,104,1,21931,4882.13,233.00351101180976,47.42,0.45597555970999953
45083,2020-12-21,116733,2372,1649,23,0,inf,inf,inf,inf
1053,2020-12-21,16440,229,120,1,326620,503.34,7.011205682444431,3.67,0.030616618700630704
51023,2020-12-21,7358,102,122,1,204071,360.56,4.998260409367329,5.98,0.05
45035,2020-12-21,50057,837,562,4,18641,26853.17,449.01024623142536,301.49,2.1458076283461187
35021,2020-12-21,49,0,0,0,51282,9.56,0.00,0.00,0.00
33005,2020-12-21,7148,38,157,2,5810,12302.93,65.40447504302927,270.22,3.442340791738382
54029,2020-12-21,10275,127,275,10,227948,450.76,5.571446119290365,12.06,0.43869654482601295
47179,2020-12-21,61541,979,1165,15,3836,160430.14,2552.1376433785194,3037.02,39.103232533889475
51007,2020-12-21,2275,49,27,0,28231,805.85,17.356806347632038,9.56,0.00
28149,2020-12-21,15865,475,165,4,39501,4016.35,120.25012025012025,41.77,1.01
35023,2020-12-21,1515,40,9,1,140070,108.16,2.8557149996430353,0.64,0.07
48449,2020-12-21,16363,299,107,1,64015,2556.12,46.707802858704994,16.71,0.15621338748730765
8001,2020-12-21,258928,3216,2040,43,53592,48314.67,600.09,380.65,8.023585609792507
72035,2020-12-21,6661,0,77,0,65744,1013.17,0.00,11.71,0.00
21033,2020-12-21,5803,93,28,3,11844,4899.53,78.52077001013171,23.64,2.5329280648429586
72151,2020-12-21,4615,0,53,0,10549,4374.82,0.00,50.24,0.00
29027,2020-12-21,24003,120,203,5,8379,28646.62,143.2151808091658,242.27,5.967299200381907
45033,2020-12-21,13996,378,240,0,8204,17059.97,460.75085324232083,292.54,0.00
36075,2020-12-21,18640,153,387,6,40558,4595.89,37.72,95.42,1.479362887716357
28093,2020-12-21,18267,409,163,3,46046,3967.12,88.82421925900186,35.40,0.6515223906528255
54039,2020-12-21,52460,1249,674,16,16345,32095.44,764.1480575099419,412.36,9.788926277148976
37063,2020-12-21,94878,929,938,5,68453,13860.31,135.71355528610871,137.03,0.7304281769973558
8101,2020-12-21,84677,1786,992,54,67319,12578.47,265.30400035651155,147.36,8.021509529256228
46065,2020-12-21,13348,175,69,0,0,inf,inf,inf,
21097,2020-12-21,4478,7,54,0,8582,5217.90,8.156606851549755,62.92,0.00
49025,2020-12-21,2087,7,31,0,59388,351.42,1.1786892975011787,5.22,0.00
42045,2020-12-21,180341,6411,2012,33,7847,229821.59,8170.001274372372,2564.04,42.05428826303046
19139,2020-12-21,23655,486,120,9,35777,6611.79,135.84146239203957,33.54,2.515582636889622
5133,2020-12-21,13536,140,93,0,127281,1063.47,10.99928504647198,7.31,0.00
8023,2020-12-21,1021,14,39,0,40327,253.18,3.471619510501649,9.67,0.00
31105,2020-12-21,2110,28,36,0,92232,228.77,3.0358227079538556,3.90,0.00
5083,2020-12-21,8675,69,112,3,20846,4161.47,33.09987527583229,53.73,1.4391250119927084
29085,2020-12-21,2852,42,7,0,210679,135.37,1.9935541748347012,0.33,0.00
26017,2020-12-21,40113,1112,394,18,3367,119135.73,3302.643302643303,1170.18,53.46005346005346
37065,2020-12-21,20835,547,157,3,202034,1031.26,27.074650801350266,7.77,0.14848985814268884
18031,2020-12-21,13474,430,149,11,132692,1015.43,32.40587224550086,11.23,0.8289874295360684
54049,2020-12-21,9659,61,214,2,101556,951.10,6.0065382646027805,21.07,0.19693568080664856
72059,2020-12-21,2376,0,7,0,30653,775.13,0.00,2.28,0.00
6085,2020-12-21,376538,4043,8236,78,190225,19794.35,212.5377842029176,432.96,4.100407412274937
28037,2020-12-21,3490,42,53,0,203833,171.22,2.060510319722518,2.60,0.00
28039,2020-12-21,10889,221,115,3,324765,335.29,6.804920480963157,3.54,0.09
48047,2020-12-21,3773,189,52,1,19726,1912.70,95.81,26.36,0.5069451485349286
48353,2020-12-21,7225,94,143,3,5915,12214.71,158.9180050718512,241.76,5.07
55121,2020-12-21,20157,191,123,3,27762,7260.64,68.79907787623371,44.31,1.080613788631943
42049,2020-12-21,66194,1062,1515,39,32326,20477.02,328.52811977974386,468.66,12.064591969312627
54011,2020-12-21,30030,547,519,9,23681,12681.05,230.98686710865252,219.16,3.800515180946751
1115,2020-12-21,39377,439,491,1,5460,72119.05,804.0293040293041,899.27,1.8315018315018314
22039,2020-12-21,16743,376,165,4,441378,379.33,8.518775290114142,3.74,0.09
48355,2020-12-21,186078,3637,1027,12,30142,61733.79,1206.6219892508793,340.72,3.981155862252007
28041,2020-12-21,6346,175,68,0,167818,378.15,10.42796362726287,4.05,0.00
2150,2020-12-21,5457,7,98,0,8141,6703.11,8.598452278589853,120.38,0.00
37059,2020-12-21,12213,91,204,0,37590,3249.00,24.20856610800745,54.27,0.00
21011,2020-12-21,2941,14,50,0,263634,111.56,0.5310392438001168,1.90,0.00
26015,2020-12-21,19191,187,115,5,148106,1295.76,12.626092123209052,7.76,0.3375960460751084
13309,2020-12-21,3087,133,12,0,176981,174.43,7.514930981291777,0.68,0.00
48045,2020-12-21,572,14,7,0,84,68095.24,1666.6666666666665,833.33,0.00
19141,2020-12-21,10550,330,86,4,15519,6798.12,212.64256717572007,55.42,2.577485662736001
37061,2020-12-21,26986,448,191,3,143416,1881.66,31.237797735259665,13.32,0.20918168126289954
31107,2020-12-21,4384,23,47,2,4704,9319.73,48.894557823129254,99.91,4.2517006802721085
29083,2020-12-21,9234,128,93,3,61138,1510.35,20.93624259871111,15.21,0.4906931859072917
20111,2020-12-21,21904,381,150,4,6692,32731.62,569.3365212193664,224.15,5.977286312014345
42047,2020-12-21,7056,91,230,1,150892,467.62,6.030803488587865,15.24,0.07
13145,2020-12-21,8607,199,93,1,39228,2194.10,50.72907107168349,23.71,0.2549199551340879
17131,2020-12-21,6938,157,69,3,889,78042.74,1766.029246344207,776.15,33.74578177727784
46063,2020-12-21,611,0,2,0,182,33571.43,0.00,109.89,0.00
37067,2020-12-21,124375,1374,1740,17,249263,4989.71,55.12250113334109,69.81,0.6820105671519641
48351,2020-12-21,2441,118,28,1,3766,6481.68,313.32979288369626,74.35,2.655337227827934
48349,2020-12-21,23482,353,339,6,14630,16050.58,241.28503075871495,231.72,4.101161995898838
48049,2020-12-21,16360,388,227,10,747019,219.00,5.19,3.04,0.13386540369120464
53039,2020-12-21,2712,21,86,0,602,45049.83,348.83720930232556,1428.57,0.00
37073,2020-12-21,2133,78,24,2,60543,352.31,12.883405183093009,3.96,0.33034372264341044
42039,2020-12-21,28894,388,577,15,20860,13851.39,186.00191754554172,276.61,7.1907957813998085
49027,2020-12-21,5039,7,112,0,6139,8208.18,11.402508551881414,182.44,0.00
19135,2020-12-21,3809,110,57,1,1491,25546.61,737.7598926894701,382.29,6.71
37075,2020-12-21,2284,77,17,0,47243,483.46,16.298710920136315,3.60,0.00
55123,2020-12-21,9972,146,78,5,5355,18621.85,272.6423902894491,145.66,9.337068160597573
31099,2020-12-21,3854,28,13,0,41321,932.70,6.78,3.15,0.00
29087,2020-12-21,2201,49,9,2,280091,78.58,1.7494314347836954,0.32,0.07
6083,2020-12-21,100350,1021,1378,8,70826,14168.53,144.15610086691328,194.56,1.129528704148194
28033,2020-12-21,89056,852,1076,14,90251,9867.59,94.40338611206523,119.22,1.551229349259288
42037,2020-12-21,15105,398,249,2,1981,76249.37,2009.0863200403835,1256.94,10.095911155981828
5107,2020-12-21,7941,128,107,2,35182,2257.12,36.38224091865158,30.41,0.57
1043,2020-12-21,42795,463,560,10,11690,36608.21,396.06501283147986,479.04,8.55
46069,2020-12-21,908,0,2,0,9457,960.14,0.00,2.11,0.00
1085,2020-12-21,6207,221,36,2,3997,15529.15,552.9146860145108,90.07,5.003752814610958
37077,2020-12-21,22501,420,278,0,41867,5374.40,100.31767262999497,66.40,0.00
20113,2020-12-21,15051,151,290,8,57673,2609.71,26.182095607996807,50.28,1.3871308931389037
55069,2020-12-21,16760,357,109,2,17514,9569.49,203.8369304556355,62.24,1.1419435879867534
18033,2020-12-21,18749,348,221,11,2408,77861.30,1445.1827242524917,917.77,45.68106312292359
17051,2020-12-21,17291,309,219,5,186291,928.17,16.586952670821457,11.76,0.26839729240811416
51069,2020-12-21,22066,166,319,2,63525,3473.59,26.131444313262495,50.22,0.3148366784730421
12071,2020-12-21,252766,4412,2453,24,167174,15119.93,263.91663775467475,146.73,1.4356299424551664
42043,2020-12-21,82101,1861,1344,28,11725,70022.17,1587.2068230277187,1146.27,23.880597014925375
37069,2020-12-21,18445,259,323,1,535689,344.32,4.834894873704705,6.03,0.018667547774921644
31103,2020-12-21,256,0,5,0,109011,23.48,0.00,0.46,0.00
13181,2020-12-21,2690,77,28,0,10857,2477.66,70.92198581560284,25.79,0.00
47129,2020-12-21,8670,75,243,2,1568,55293.37,478.31632653061223,1549.74,12.755102040816325
12033,2020-12-21,137958,2382,1409,14,207886,6636.23,114.58203053596682,67.78,0.6734460233012324
13311,2020-12-21,12221,227,200,6,140784,868.07,16.123991362654845,14.21,0.4261847937265598
2275,2020-12-21,160,0,2,0,125580,12.74,0.00,0.16,0.00
13003,2020-12-21,4822,63,46,0,127582,377.95,4.938000658400088,3.61,0.00
46067,2020-12-21,4693,98,28,0,0,inf,inf,inf,
19137,2020-12-21,4630,91,67,0,223489,207.17,4.07,3.00,0.00
28035,2020-12-21,32819,651,316,1,37464,8760.14,173.76681614349778,84.35,0.27
42041,2020-12-21,59881,1698,1232,37,20741,28870.84,818.6683380743455,593.99,17.83906272600164
21099,2020-12-21,8141,56,79,0,5369,15162.97,104.30247718383312,147.14,0.00
37071,2020-12-21,92387,1458,1222,24,63917,14454.21,228.10832798785927,191.19,3.7548695965079713
31101,2020-12-21,3643,14,36,0,31087,1171.87,4.503490204908804,11.58,0.00
51680,2020-12-21,25109,311,328,3,4865,51611.51,639.2600205549846,674.20,6.166495375128469
26019,2020-12-21,4241,119,40,6,60942,695.91,19.53,6.56,0.9845426799251747
5131,2020-12-21,59195,969,533,8,36064,16413.88,268.68899733806563,147.79,2.218278615794144
2290,2020-12-21,1403,28,15,0,2905,4829.60,96.39,51.64,0.00
37057,2020-12-21,50382,470,834,14,586845,858.52,8.008929103937156,14.21,0.23856384564919186
19149,2020-12-21,22390,308,142,6,130865,1710.92,23.535704733886067,10.85,0.45848775455622204
28049,2020-12-21,87594,1627,956,14,226513,3867.06,71.82810699606645,42.21,0.6180660712630179
1001,2020-12-21,25372,305,451,3,37527,6761.00,81.27481546619768,120.18,0.7994244144216165
51678,2020-12-21,3317,21,76,0,1456,22781.59,144.23076923076923,521.98,0.00
21093,2020-12-21,37889,275,323,3,2261,167576.29,1216.2759840778417,1428.57,13.268465280849183
37043,2020-12-21,2260,35,17,0,47873,472.08,7.311010381634742,3.55,0.00
48041,2020-12-21,90760,899,789,7,8890,102092.24,1011.2485939257592,887.51,7.874015748031496
31117,2020-12-21,133,0,3,0,93681,14.20,0.00,0.32,0.00
8021,2020-12-21,1943,23,44,0,2548,7625.59,90.27,172.68,0.00
54047,2020-12-21,5492,25,76,1,58765,934.57,4.254232961796988,12.93,0.17016931847187952
29079,2020-12-21,4308,129,32,2,147063,292.94,8.771750882274944,2.18,0.13599613770968905
48361,2020-12-21,33157,445,324,3,63539,5218.37,70.03572608948835,50.99,0.47215096240104504
13147,2020-12-21,8738,217,194,1,101003,865.12,21.484510361078385,19.21,0.10
42057,2020-12-21,3967,50,77,1,22330,1776.53,22.391401701746528,34.48,0.4478280340349306
2158,2020-12-21,4682,21,43,0,43610,1073.61,4.815409309791332,9.86,0.00
37045,2020-12-21,39454,898,619,12,268541,1469.20,33.439958888959225,23.05,0.44685913882796297
23001,2020-12-21,14783,281,188,6,103362,1430.22,27.186006462723245,18.19,0.5804841237592152
55005,2020-12-21,29750,358,231,3,34020,8744.86,105.23221634332745,67.90,0.8818342151675486
26011,2020-12-21,3953,165,22,0,742,53274.93,2223.719676549865,296.50,0.00
49021,2020-12-21,19362,96,309,3,24633,7860.19,38.97211058336378,125.44,1.217878455730118
46059,2020-12-21,2156,14,8,0,1036,20810.81,135.13513513513513,77.22,0.00
47133,2020-12-21,13222,273,228,0,266,497067.67,10263.157894736843,8571.43,0.00
1011,2020-12-21,5218,140,26,0,819,63711.84,1709.4017094017095,317.46,0.00
19151,2020-12-21,4640,42,34,4,92883,499.55,4.521817770743839,3.66,0.43064931149941327
48039,2020-12-21,127813,1538,1465,14,16548,77237.73,929.4174522600919,885.30,8.460236886632826
37037,2020-12-21,18670,455,131,0,158739,1176.14,28.66340344842792,8.25,0.00
55071,2020-12-21,45529,377,305,4,48328,9420.83,78.00860784638304,63.11,0.8276775368316504
23003,2020-12-21,2608,19,130,1,52836,493.60,3.596033007797714,24.60,0.18926489514724806
22037,2020-12-21,16406,627,98,2,71477,2295.28,87.72052548372204,13.71,0.27981028862431273
49019,2020-12-21,2688,7,34,0,46312,580.41,1.5114873035066505,7.34,0.00
6091,2020-12-21,158,0,2,0,288085,5.48,0.00,0.07,0.00
28051,2020-12-21,10501,441,37,1,73339,1431.84,60.13171709458815,5.05,0.13635309998772824
42061,2020-12-21,17195,518,328,7,5215,32972.20,993.2885906040269,628.95,13.422818791946307
26009,2020-12-21,3996,58,29,1,81487,490.38,7.117699755789267,3.56,0.1227189613067115
37039,2020-12-21,7779,105,64,0,322448,241.25,3.256339006599514,1.98,0.00
31119,2020-12-21,25704,248,150,1,3297,77961.78,752.1989687594784,454.96,3.0330603579011224
51063,2020-12-21,3069,119,34,0,236782,129.61,5.025719860462366,1.44,0.00
17133,2020-12-21,19086,391,241,1,40397,4724.61,96.78936554694656,59.66,0.24754313439116768
48363,2020-12-21,11163,293,120,2,72667,1536.19,40.32,16.51,0.2752280952839666
37041,2020-12-21,5207,133,41,0,139076,374.40,9.563116569357762,2.95,0.00
46057,2020-12-21,3986,215,24,4,234717,169.82,9.159967109327402,1.02,0.17041799273167263
42059,2020-12-21,8877,62,233,2,1015,87458.13,610.8374384236454,2295.57,19.704433497536943
18025,2020-12-21,3592,52,47,1,28588,1256.47,18.18945011893102,16.44,0.34979711767175037
31109,2020-12-21,145042,922,982,16,9975,145405.51,924.3107769423559,984.46,16.040100250626566
55119,2020-12-21,11751,126,68,0,4186,28072.15,301.0033444816054,162.45,0.00
19147,2020-12-21,5410,25,34,4,290626,186.15,0.8602120938938705,1.17,0.13763393502301927
46061,2020-12-21,2091,21,14,0,1575,13276.19,133.33333333333334,88.89,0.00
42053,2020-12-21,1370,14,53,0,17010,805.41,8.23,31.16,0.00
31111,2020-12-21,19764,184,170,4,7098,27844.46,259.22795153564385,239.50,5.635390250774866
26013,2020-12-21,4269,196,12,2,131509,324.62,14.903922925427157,0.91,0.15208084617782813
48043,2020-12-21,5774,47,67,1,7168,8055.25,65.56919642857143,93.47,1.3950892857142856
37053,2020-12-21,3747,60,67,4,282450,132.66,2.1242697822623473,2.37,0.1416179854841565
42051,2020-12-21,37426,380,1453,19,1862,200998.93,2040.8163265306123,7803.44,102.0408163265306
48357,2020-12-21,5816,68,36,2,7623,7629.54,89.20372556736193,47.23,2.623638987275351
29081,2020-12-21,3918,49,45,0,117663,332.98,4.164435718960081,3.82,0.00
28043,2020-12-21,12580,370,151,3,422121,298.02,8.765259250309745,3.58,0.07
21095,2020-12-21,9326,112,100,0,60872,1532.07,18.39926402943882,16.43,0.00
49023,2020-12-21,4391,63,37,0,172354,254.77,3.6552676468199174,2.15,0.00
37055,2020-12-21,5829,31,66,1,217707,267.75,1.4239321657089576,3.03,0.05
18029,2020-12-21,23150,283,300,2,70364,3290.03,40.21943039054062,42.64,0.2842362571769655
13045,2020-12-21,47850,758,408,7,136780,3498.32,55.41745869279135,29.83,0.5117707267144319
19143,2020-12-21,4189,37,12,1,4788,8748.96,77.28,25.06,2.0885547201336676
12049,2020-12-21,13592,140,88,0,52010,2613.34,26.917900403768506,16.92,0.00
51067,2020-12-21,14289,140,152,0,38472,3714.13,36.39,39.51,0.00
6087,2020-12-21,46799,471,1175,18,368683,1269.36,12.775202545276022,31.87,0.4882243010933512
37051,2020-12-21,84285,907,1258,6,71561,11778.06,126.74501474266708,175.79,0.8384455220022079
31115,2020-12-21,237,0,1,0,728,3255.49,0.00,13.74,0.00
19145,2020-12-21,9164,82,35,3,847,108193.62,968.1227863046045,413.22,35.41912632821724
47131,2020-12-21,23114,460,253,3,15596,14820.47,294.9474224160041,162.22,1.9235701461913313
28047,2020-12-21,64804,924,865,11,162232,3994.53,56.95547117707974,53.32,0.6780413235366636
37047,2020-12-21,22157,542,217,5,491092,451.18,11.036628574686617,4.42,0.10181391674065145
20109,2020-12-21,1854,0,3,0,224574,82.56,0.00,0.13,0.00
72057,2020-12-21,4439,0,34,0,705341,62.93,0.00,0.48,0.00
13307,2020-12-21,498,14,9,0,56252,88.53,2.4888003982080638,1.60,0.00
6089,2020-12-21,49607,458,513,9,101115,4906.00,45.294961182811655,50.73,0.8900756564307967
51065,2020-12-21,4614,63,42,0,37086,1244.14,16.987542468856173,11.33,0.00
42055,2020-12-21,51136,1247,882,27,209174,2444.66,59.615439777410195,42.17,1.2907913985485768
5135,2020-12-21,6647,202,105,4,88683,749.52,22.777758984247264,11.84,0.45104473236133197
13081,2020-12-21,8408,256,119,1,227297,369.91,11.262797133266167,5.24,0.043995301301820965
18027,2020-12-21,14559,452,111,4,101276,1437.56,44.63051463327936,10.96,0.39496030648919783
37049,2020-12-21,30163,551,568,2,42476,7101.19,129.72031264714192,133.72,0.47085412939071475
31113,2020-12-21,409,0,4,0,9653,423.70,0.00,4.14,0.00
5085,2020-12-21,24633,497,374,11,148855,1654.83,33.388196567129086,25.13,0.7389741694938027
72139,2020-12-21,15640,0,95,0,4760,32857.14,0.00,199.58,0.00
48359,2020-12-21,715,14,7,0,10465,683.23,13.377926421404682,6.69,0.00
28045,2020-12-21,11433,343,200,4,250880,455.72,13.67,7.97,0.1594387755102041
17009,2020-12-21,2815,59,33,1,175182,160.69,3.37,1.88,0.057083490312931695
13243,2020-12-21,2700,217,13,0,29183,925.20,74.35835931878148,4.45,0.00
9001,2020-12-21,351896,11369,3409,45,1484,2371266.85,76610.51212938006,22971.70,303.2345013477089
20107,2020-12-21,3013,26,43,1,114674,262.74,2.267296858921813,3.75,0.09
13241,2020-12-21,6216,103,143,1,119329,520.91,8.631598354130178,11.98,0.08
2130,2020-12-21,1565,0,6,0,52710,296.91,0.00,1.14,0.00
19123,2020-12-21,10828,224,144,1,269619,401.60,8.308019835397356,5.34,0.04
2230,2020-12-21,105,0,1,0,45381,23.14,0.00,0.22,0.00
53059,2020-12-21,1108,7,17,0,33516,330.59,2.0885547201336676,5.07,0.00
9003,2020-12-21,281189,12104,3925,54,102403,27459.06,1181.9966211927385,383.29,5.273283009286837
29095,2020-12-21,148716,1443,1173,11,243586,6105.28,59.23985779149869,48.16,0.45
13239,2020-12-21,639,7,3,0,81060,78.83,0.8635578583765112,0.37,0.00
6077,2020-12-21,250316,3913,6394,53,52906,47313.35,739.6136544059275,1208.56,10.017767360979851
48057,2020-12-21,7984,70,53,0,2107,37892.74,332.22591362126246,251.54,0.00
37105,2020-12-21,21190,261,238,2,125930,1682.68,20.725800047645517,18.90,0.15881839116969745
46079,2020-12-21,6750,88,38,1,11249,6000.53,78.22917592674905,33.78,0.8889679082585119
55127,2020-12-21,61089,575,527,14,5691,107343.17,1010.3672465296082,926.02,24.600246002460025
48335,2020-12-21,3024,69,53,5,31269,967.09,22.06658351722153,16.95,1.5990277911030095
28017,2020-12-21,9662,245,150,1,100177,964.49,24.456711620431836,14.97,0.10
42019,2020-12-21,51519,988,1210,22,76237,6757.74,129.59586552461403,158.72,2.8857378962970737
31081,2020-12-21,4728,98,43,0,18060,2617.94,54.263565891472865,23.81,0.00
37107,2020-12-21,19791,429,254,3,121646,1626.93,35.26626440655673,20.88,0.24661723361228483
21105,2020-12-21,1500,21,14,0,261506,57.36,0.8030408480111355,0.54,0.00
13317,2020-12-21,3826,70,40,0,1274,30031.40,549.4505494505495,313.97,0.00
17053,2020-12-21,7547,245,118,9,595,126840.34,4117.647058823529,1983.19,151.26050420168067
31083,2020-12-21,1174,0,7,0,9996,1174.47,0.00,7.00,0.00
20119,2020-12-21,2544,28,19,0,255423,99.60,1.0962207788648635,0.74,0.00
51075,2020-12-21,3676,49,29,0,162477,226.25,3.015811468700185,1.78,0.00
37103,2020-12-21,2419,105,43,0,119994,201.59,8.750437521876094,3.58,0.00
46077,2020-12-21,3482,91,22,0,1085,32092.17,838.7096774193549,202.76,0.00
72063,2020-12-21,8812,0,87,0,5390,16348.79,0.00,161.41,0.00
19125,2020-12-21,17143,253,206,7,50267,3410.39,50.331231225257135,40.98,1.392563709789723
28021,2020-12-21,4484,124,43,2,115255,389.05,10.75875233178604,3.73,0.17352826341590386
49033,2020-12-21,405,0,4,0,30562,132.52,0.00,1.31,0.00
21103,2020-12-21,4999,21,71,0,18564,2692.85,11.312217194570136,38.25,0.00
37099,2020-12-21,13495,93,252,6,175336,769.67,5.304101838755304,14.37,0.34220011862937444
42023,2020-12-21,706,7,47,0,8904,792.90,7.861635220125787,52.79,0.00
8027,2020-12-21,963,0,24,0,7966,1208.89,0.00,30.13,0.00
12047,2020-12-21,7726,84,72,0,174181,443.56,4.822569625848973,4.13,0.00
18041,2020-12-21,14652,299,124,1,7805,18772.58,383.08776425368353,158.87,1.2812299807815504
31085,2020-12-21,350,0,0,0,221333,15.81,0.00,0.00,0.00
37101,2020-12-21,70877,656,1026,7,344204,2059.16,19.05846532870042,29.81,0.20336777027576672
