tractid,period,pop19,nhwht19,nhblk19,hisp19,ntv19,asian19,haw19,india19,china19,filip19,japan19,korea19,viet19,agewht19,a15wht19,a65wht19,ageblk19,a15blk19,a65blk19,agehsp19,a15hsp19,a65hsp19,agentv19,a15ntv19,a65ntv19,ageasn19,a15asn19,a65asn19,mex19,cuban19,pr19,ruanc19,itanc19,geanc19,iranc19,scanc19,fb19,n10imm19,nat19,ag5up19,olang19,lep19,rufb19,itfb19,gefb19,irfb19,scfb19,ag25up19,hs19,col19,clf19,unemp19,dflabf19,flabf19,empclf19,prof19,manuf19,semp19,ag18cv19,vet19,hinc19,hh19,hincw19,hhw19,hincb19,hhb19,hinch19,hhh19,hinca19,hha19,incpc19,dpov19,npov19,n65pov19,dfmpov19,nfmpov19,dwpov19,nwpov19,dbpov19,nbpov19,dhpov19,nhpov19,dnapov19,nnapov19,dapov19,napov19,hu19,vac19,ohu19,own19,rent19,dmulti19,multi19,mhmval19,mrent19,h30old19,h10yrs19,a18und19,a60up19,a75up19,ag15up19,19-Mar,wds19,family19,fhh19,pnhwht19,pnhblk19,phisp19,pntv19,pasian19,phaw19,pindia19,pchina19,pfilip19,pjapan19,pkorea19,pviet19,p15wht19,p65wht19,p15blk19,p65blk19,p15hsp19,p65hsp19,p15ntv19,p65ntv19,p15asn19,p65asn19,pmex19,pcuban19,ppr19,pruanc19,pitanc19,pgeanc19,piranc19,pscanc19,pfb19,p10imm19,pnat19,polang19,plep19,prufb19,pitfb19,pgefb19,pirfb19,pscfb19,phs19,pcol19,punemp19,pflabf19,pprof19,pmanuf19,psemp19,pvet19,ppov19,p65pov19,pfmpov19,pwpov19,pbpov19,phpov19,pnapov19,papov19,pvac19,pown19,pmulti19,p30old19,p10yrs19,p18und19,p60up19,p75up19,pmar19,pwds19,pfhh19
38105953400,2019,1790,1750,9,14,4,0,0,0,0,0,0,0,0,1750,347,354,9,0,0,14,2,0,4,4,0,0,0,0,10,0,0,0,0,91,33,586,21,3,17,NA,NA,0,0,0,3,0,0,1300,563,194,881,10,555,244,871,232,0,63,1358,131,87042,831,86875,827,NA,0,NA,4,NA,0,46566,1764,91,24,524,8,1724,78,9,2,14,2,4,4,0,0,1233,402,831,569,262,1233,351,192100,1030,768,463,432,526,205,1437,910,283,524,3,97.76536313,0.502793296,0.782122905,0.223463687,0,0,0,0,0,0,0,0,19.82857143,20.22857143,0,0,14.28571429,0,100,0,NA,NA,0.558659218,0,0,0,0,5.083798883,1.843575419,32.73743017,1.173184358,0.167597765,0.94972067,NA,NA,0,0,0.167597765,0,0,43.30769231,14.92307692,1.13507378,43.96396396,26.63605052,0,7.233065442,9.646539028,5.158730159,1.360544218,1.526717557,4.524361949,22.22222222,14.28571429,100,NA,32.60340633,68.47172082,28.46715328,62.28710462,55.71600481,24.13407821,29.38547486,11.45251397,63.32637439,19.69380654,0.572519084
38105953500,2019,2292,1868,26,46,210,5,0,0,5,0,51,0,0,1868,582,189,26,0,0,46,12,0,210,12,57,5,0,0,41,0,0,0,13,139,62,530,48,11,8,NA,NA,1,0,0,1,0,3,1449,598,185,1126,6,733,411,1120,301,8,127,1569,121,99167,870,95192,654,NA,26,126563,15,NA,0,43465,2292,110,11,591,21,1868,83,26,0,46,7,210,11,5,3,1237,367,870,590,280,1237,160,223400,895,686,484,722,409,71,1622,1026,288,591,30,81.5008726,1.134380454,2.006980803,9.162303665,0.218150087,0,0,0.218150087,0,2.22513089,0,0,31.15631692,10.11777302,0,0,26.08695652,0,5.714285714,27.14285714,0,0,1.788830716,0,0,0,0.567190227,6.064572426,2.705061082,23.12390925,2.094240838,0.479930192,0.34904014,NA,NA,0,0,0.043630017,0,0.130890052,41.26984127,12.76742581,0.53285968,56.07094134,26.875,0.714285714,11.33928571,7.711918419,4.79930192,0.479930192,3.553299492,4.443254818,0,15.2173913,5.238095238,60,29.66855295,67.81609195,12.934519,55.4567502,55.63218391,31.5008726,17.84467714,3.097731239,63.25524044,17.75585697,5.076142132
38105953600,2019,2773,2572,17,44,77,28,0,0,0,22,6,0,0,2572,673,341,17,0,0,44,0,0,77,2,8,28,0,0,44,0,0,0,7,98,27,839,83,20,63,NA,NA,10,0,0,0,0,0,1864,705,277,1452,0,863,539,1452,506,72,213,2034,190,114464,1073,114821,1021,NA,0,NA,12,NA,6,51308,2762,181,35,767,6,2561,105,17,9,44,41,77,14,28,12,1360,287,1073,965,108,1360,18,297200,617,796,566,739,585,113,2088,1416,307,767,14,92.75153264,0.613054454,1.586729174,2.776776055,1.009736747,0,0,0,0.793364587,0.21637216,0,0,26.16640747,13.25816485,0,0,0,0,2.597402597,10.38961039,0,0,1.586729174,0,0,0,0.252434187,3.534078615,0.973674721,30.25604039,2.993148215,0.721240534,2.271907681,NA,NA,0,0,0,0,0,37.82188841,14.86051502,0,62.45654693,34.84848485,4.958677686,14.66942149,9.341199607,6.553222303,1.267197683,0.782268579,4.099960953,52.94117647,93.18181818,18.18181818,42.85714286,21.10294118,89.93476235,1.323529412,58.52941176,52.74930103,26.64983772,21.09628561,4.075009016,67.81609195,14.70306513,1.825293351
38105953700,2019,15799,11144,1104,2175,460,242,0,0,0,100,0,0,0,11144,2550,343,1104,331,0,2175,773,0,460,178,0,242,86,0,1191,0,443,0,80,741,277,907,1487,530,648,NA,NA,257,0,0,21,0,0,9409,3096,2553,8884,219,4981,3635,8665,2235,112,359,10951,806,83510,6415,86612,4860,61270,473,67727,746,NA,69,42176,15636,777,18,3641,117,11144,413,1104,38,2128,204,460,122,242,0,9435,3020,6415,1922,4493,9435,6379,253500,925,1490,5578,4829,1079,180,11512,5459,1548,3641,241,70.53610988,6.987784037,13.76669409,2.911576682,1.531742515,0,0,0,0.632951453,0,0,0,22.88226849,3.077889447,29.98188406,0,35.54022989,0,38.69565217,0,35.53719008,0,7.538451801,0,2.803974935,0,0.506361162,4.690170264,1.753275524,5.740869675,9.411988101,3.354642699,4.101525413,NA,NA,0,0,0.132919805,0,0,32.90466575,27.13359549,2.465105808,72.97731379,25.79342181,1.292556261,4.143104443,7.360058442,4.969301612,0.115118956,3.213402911,3.706030151,3.442028986,9.586466165,26.52173913,0,32.00847907,29.96102884,67.6099629,15.79226285,86.95245518,30.56522565,6.829546174,1.139312615,47.42008339,13.44683808,6.619060698
38105954100,2019,5832,4893,114,213,243,75,0,0,0,13,30,0,0,4893,1118,625,122,8,0,213,41,10,253,28,44,75,0,0,128,0,0,0,27,311,92,875,312,198,53,NA,NA,0,0,0,0,0,0,3831,1574,896,3250,138,2074,1157,3112,907,95,271,4426,276,84239,2358,90909,1996,NA,50,NA,11,NA,52,36288,5609,458,7,1387,91,4784,317,107,12,173,33,194,0,75,38,2848,490,2358,1527,831,2848,759,213900,739,2528,1187,1406,812,314,4599,2210,888,1387,120,83.89917695,1.95473251,3.652263374,4.166666667,1.28600823,0,0,0,0.222908093,0.514403292,0,0,22.84896791,12.77334968,6.557377049,0,19.24882629,4.694835681,11.06719368,17.39130435,0,0,2.19478738,0,0,0,0.462962963,5.332647462,1.577503429,15.00342936,5.349794239,3.395061728,0.90877915,NA,NA,0,0,0,0,0,41.08587836,23.38814931,4.246153846,55.78592093,29.14524422,3.052699229,8.708226221,6.235878897,8.165448387,0.124799429,6.560922855,6.626254181,11.21495327,19.07514451,0,50.66666667,17.20505618,64.75826972,26.6502809,88.76404494,50.33927057,24.10836763,13.92318244,5.384087791,48.05392477,19.30854534,8.651766402
38105953900,2019,3999,3439,183,50,34,38,9,0,48,19,0,0,0,3439,557,700,183,73,0,50,0,0,34,12,5,38,10,0,20,0,11,0,8,339,108,668,70,11,32,NA,NA,0,0,0,0,0,0,2808,809,924,2295,43,1441,885,2252,938,105,173,3084,381,104286,1694,113516,1449,NA,92,NA,31,NA,10,61447,3854,170,43,995,15,3323,170,157,0,50,0,31,0,38,0,1980,286,1694,1224,470,1980,698,296300,867,1603,840,915,934,313,3293,1852,611,995,15,85.99649912,4.576144036,1.250312578,0.850212553,0.950237559,0.225056264,0,1.200300075,0.47511878,0,0,0,16.19656877,20.35475429,39.89071038,0,0,0,35.29411765,14.70588235,26.31578947,0,0.500125031,0,0.275068767,0,0.200050013,8.47711928,2.700675169,16.70417604,1.750437609,0.275068767,0.80020005,NA,NA,0,0,0,0,0,28.81054131,32.90598291,1.873638344,61.41568355,41.65186501,4.662522202,7.682060391,12.3540856,4.411001557,1.115723923,1.507537688,5.115859163,0,0,0,0,14.44444444,72.25501771,35.25252525,80.95959596,49.58677686,22.88072018,23.35583896,7.826956739,56.24051017,18.55450957,1.507537688
39171950300,2019,4328,3963,15,189,0,124,0,0,0,0,0,0,25,3963,634,738,15,8,0,189,76,3,0,0,0,124,0,8,56,0,54,0,52,467,124,0,144,53,37,NA,NA,45,0,0,0,0,0,3018,1800,382,2270,219,1634,929,2051,639,916,141,3394,321,53727,1810,54464,1739,NA,0,13438,33,NA,38,28676,4248,774,15,1126,94,3886,720,15,0,186,54,0,0,124,0,2051,241,1810,1389,421,2051,243,83700,457,1774,907,934,1038,337,3581,1633,855,1126,164,91.56654344,0.346580407,4.366913124,0,2.865064695,0,0,0,0,0,0,0.577634011,15.99798133,18.62225587,53.33333333,0,40.21164021,1.587301587,NA,NA,0,6.451612903,1.293900185,0,1.247689464,0,1.201478743,10.79020333,2.865064695,0,3.327171904,1.224584104,0.854898336,NA,NA,0,0,0,0,0,59.64214712,12.657389,9.647577093,56.85434517,31.15553389,44.66114091,6.874695271,9.457866824,18.22033898,0.353107345,8.348134991,18.52804941,0,29.03225806,NA,0,11.75036568,76.74033149,11.84787908,86.49439298,50.11049724,21.58040665,23.98336414,7.78650647,45.60178721,23.87601229,14.56483126
39171950400,2019,4470,4012,7,374,2,49,5,0,0,16,0,37,1,4012,683,855,9,2,0,374,161,26,4,0,0,49,12,0,249,0,11,0,9,736,46,27,106,41,58,NA,NA,32,0,0,0,0,0,3130,1757,477,2197,37,1804,1124,2160,595,773,127,3430,313,52159,1853,53111,1768,NA,0,32155,68,NA,13,26667,4387,506,36,1204,90,3946,425,9,2,357,57,4,0,49,0,1913,60,1853,1444,409,1913,163,1.00E+05,476,1332,770,1034,1225,460,3601,1877,929,1204,118,89.75391499,0.156599553,8.36689038,0.044742729,1.096196868,0.111856823,0,0,0.357941834,0,0.827740492,0.022371365,17.02392822,21.3110668,22.22222222,0,43.04812834,6.951871658,0,0,24.48979592,0,5.570469799,0,0.246085011,0,0.201342282,16.46532438,1.029082774,0.604026846,2.371364653,0.917225951,1.29753915,NA,NA,0,0,0,0,0,56.1341853,15.23961661,1.684114702,62.3059867,27.5462963,35.78703704,5.87962963,9.125364431,11.53407796,0.820606337,7.475083056,10.77040041,22.22222222,15.96638655,0,0,3.136434919,77.92768484,8.520648197,69.6288552,41.55423637,23.13199105,27.4049217,10.29082774,52.12440989,25.79838934,9.800664452
39171950100,2019,5080,4847,9,159,14,9,0,0,9,0,0,0,0,4847,882,809,9,0,0,159,17,20,23,0,9,9,9,0,129,0,0,0,8,841,141,3,70,32,38,NA,NA,11,0,0,0,0,0,3428,1849,492,2834,104,2091,1352,2730,698,838,199,3911,347,54792,2041,54806,1980,NA,6,74444,46,NA,0,25256,4982,643,78,1399,78,4749,573,9,0,159,46,23,18,9,0,2302,261,2041,1552,489,2302,195,105600,487,1705,686,1169,1186,375,4159,2228,694,1399,137,95.41338583,0.177165354,3.12992126,0.275590551,0.177165354,0,0,0.177165354,0,0,0,0,18.19682278,16.69073654,0,0,10.6918239,12.57861635,0,39.13043478,100,0,2.539370079,0,0,0,0.157480315,16.55511811,2.775590551,0.059055118,1.377952756,0.62992126,0.748031496,NA,NA,0,0,0,0,0,53.93815636,14.35239207,3.669724771,64.65805835,25.56776557,30.6959707,7.289377289,8.872411148,12.90646327,1.565636291,5.575411008,12.06569804,0,28.93081761,78.26086957,0,11.33796699,76.0411563,8.470894874,74.06602954,33.61097501,23.01181102,23.34645669,7.381889764,53.57056985,16.68670353,9.792709078
39171950900,2019,2954,2765,16,112,0,0,0,0,0,9,8,0,0,2765,533,612,16,0,0,112,40,4,0,0,0,4,0,0,48,0,29,0,12,525,25,0,14,0,10,NA,NA,11,0,0,0,0,0,1976,1038,337,1520,73,1256,788,1447,403,465,99,2272,251,52708,1164,51793,1125,NA,0,55208,31,NA,0,25216,2870,201,32,759,27,2689,182,12,12,108,7,0,0,4,0,1317,153,1164,923,241,1317,87,105200,488,974,516,682,759,266,2369,1276,501,759,62,93.60189573,0.541638456,3.791469194,0,0,0,0,0,0.304671632,0.270819228,0,0,19.27667269,22.13381555,0,0,35.71428571,3.571428571,NA,NA,0,0,1.624915369,0,0.981719702,0,0.406228842,17.77251185,0.846310088,0,0.473933649,0,0.338524035,NA,NA,0,0,0,0,0,52.53036437,17.05465587,4.802631579,62.7388535,27.85072564,32.13545266,6.841741534,11.04753521,7.003484321,1.114982578,3.557312253,6.768315359,100,6.481481481,NA,0,11.61731207,79.29553265,6.605922551,73.95596052,44.32989691,23.0873392,25.69397427,9.004739336,53.86238919,21.14816378,8.168642951
39171950200,2019,3840,3684,4,112,17,1,0,0,0,0,0,0,0,3684,693,743,4,0,0,112,37,9,20,3,9,1,1,0,57,0,9,9,49,1191,95,45,26,0,26,NA,NA,0,0,0,16,0,0,2666,1357,420,1901,75,1533,821,1826,521,432,133,2940,268,58235,1538,59485,1482,NA,0,NA,34,NA,0,28042,3811,298,74,1145,31,3659,289,4,0,108,0,20,0,1,0,1920,382,1538,1362,176,1920,26,124100,460,1447,451,900,1165,295,3109,2102,340,1145,31,95.9375,0.104166667,2.916666667,0.442708333,0.026041667,0,0,0,0,0,0,0,18.81107492,20.16829533,0,0,33.03571429,8.035714286,15,45,100,0,1.484375,0,0.234375,0.234375,1.276041667,31.015625,2.473958333,1.171875,0.677083333,0,0.677083333,NA,NA,0,0,0.416666667,0,0,50.90022506,15.75393848,3.945291952,53.55512068,28.53231106,23.65826944,7.283680175,9.115646259,7.819469955,1.941747573,2.707423581,7.898332878,0,0,0,0,19.89583333,88.55656697,1.354166667,75.36458333,29.32379714,23.4375,30.33854167,7.682291667,67.61016404,10.93599228,2.707423581
39171950700,2019,4271,4069,6,101,42,7,0,0,0,0,7,0,0,4069,755,979,6,0,0,101,73,6,42,0,42,7,0,0,78,0,23,0,7,498,77,38,6,0,6,NA,NA,28,0,0,0,0,0,3030,1237,759,2044,30,1909,980,2014,752,508,69,3212,188,51750,1852,51167,1782,NA,0,NA,11,NA,7,28807,4142,319,96,1034,50,3951,318,1,1,95,0,42,0,7,0,1937,85,1852,1293,559,1937,384,135400,577,1603,847,1059,1340,509,3407,1703,897,1034,126,95.27042847,0.140482323,2.364785764,0.983376258,0.163896043,0,0,0,0,0.163896043,0,0,18.5549275,24.05996559,0,0,72.27722772,5.940594059,0,100,0,0,1.826270194,0,0.53851557,0,0.163896043,11.66003278,1.802856474,0.889721377,0.140482323,0,0.140482323,NA,NA,0,0,0,0,0,40.82508251,25.04950495,1.467710372,51.33577789,37.33862959,25.22343595,3.426017875,5.853051059,7.701593433,2.317720908,4.835589942,8.048595292,100,0,0,0,4.38822922,69.81641469,19.82447083,82.75684047,45.73434125,24.79512995,31.37438539,11.9175837,49.98532433,26.32814793,12.18568665
39171950600,2019,4370,4014,56,223,0,16,0,0,0,16,0,0,0,4014,643,627,56,0,0,223,31,4,0,0,0,16,0,0,143,0,4,0,0,680,44,0,16,0,16,NA,NA,0,0,0,0,0,0,3107,1596,129,2339,85,1767,1198,2254,345,744,76,3462,181,36943,2120,36539,1975,NA,44,71756,101,NA,0,26025,4333,616,34,982,110,3977,616,56,0,223,0,0,0,16,0,2333,213,2120,1273,847,2333,737,75800,542,1997,1274,908,1030,276,3667,1250,1010,982,106,91.85354691,1.281464531,5.102974828,0,0.366132723,0,0,0,0.366132723,0,0,0,16.01893373,15.62032885,0,0,13.90134529,1.793721973,NA,NA,0,0,3.272311213,0,0.091533181,0,0,15.56064073,1.006864989,0,0.366132723,0,0.366132723,NA,NA,0,0,0,0,0,51.36787898,4.151915031,3.634031637,67.79852858,15.30612245,33.0079858,3.371783496,5.228191797,14.21647819,0.784675744,11.20162933,15.48906211,0,0,NA,0,9.129875697,60.04716981,31.59022718,85.59794256,60.09433962,20.77803204,23.56979405,6.315789474,34.0878102,27.54295064,10.79429735
39171950500,2019,4255,3545,267,374,19,10,0,0,27,0,2,0,0,3545,548,618,276,6,7,374,69,21,19,0,0,10,0,0,334,0,25,0,30,697,61,0,44,10,22,NA,NA,2,0,0,0,0,0,3047,1585,436,1833,85,1600,821,1748,466,580,137,3425,237,62500,1444,62935,1322,NA,4,44489,103,NA,0,25015,3493,282,13,955,28,3127,185,20,6,286,72,19,14,10,0,1523,79,1444,1177,267,1523,54,118200,516,1198,529,830,963,353,3618,1714,753,955,57,83.31374853,6.274970623,8.789659224,0.44653349,0.235017626,0,0,0.634547591,0,0.047003525,0,0,15.4583921,17.43300423,2.173913043,2.536231884,18.44919786,5.614973262,0,0,0,0,7.849588719,0,0.587544066,0,0.705052879,16.38072855,1.433607521,0,1.034077556,0.235017626,0.517038778,NA,NA,0,0,0,0,0,52.01837873,14.30915655,4.637206765,51.3125,26.6590389,33.18077803,7.837528604,6.919708029,8.073289436,0.372172917,2.931937173,5.916213623,30,25.17482517,73.68421053,0,5.187130663,81.50969529,3.545633618,78.66053841,36.63434903,19.50646298,22.63219741,8.296122209,47.37423991,20.81260365,5.968586387
39171950800,2019,3248,3193,13,17,0,4,4,0,0,0,0,0,0,3193,766,648,13,0,0,17,0,7,0,0,0,4,0,0,0,0,0,0,0,359,102,6,22,0,22,NA,NA,0,0,0,0,0,0,2219,1055,475,1593,0,1259,715,1593,632,458,106,2405,268,59071,1268,60313,1240,NA,0,NA,7,NA,0,31282,3248,327,56,982,20,3193,306,13,0,17,0,0,0,4,0,1348,80,1268,1207,61,1348,15,142300,557,914,492,843,842,241,2482,1639,426,982,17,98.30665025,0.400246305,0.523399015,0,0.123152709,0.123152709,0,0,0,0,0,0,23.98997808,20.29439399,0,0,0,41.17647059,NA,NA,0,0,0,0,0,0,0,11.05295567,3.140394089,0.184729064,0.677339901,0,0.677339901,NA,NA,0,0,0,0,0,47.54393871,21.40603876,0,56.79110405,39.67357188,28.75078468,6.654111739,11.14345114,10.06773399,1.724137931,2.036659878,9.583463827,0,0,NA,0,5.934718101,95.18927445,1.112759644,67.8041543,38.80126183,25.9544335,25.92364532,7.419950739,66.03545528,17.16357776,1.731160896
48453002110,2019,4221,1007,1242,1877,0,48,0,12,28,0,0,0,28,1007,68,25,1348,326,259,1877,364,192,11,0,0,48,13,0,1609,0,36,6,0,93,37,6,661,305,165,NA,NA,411,0,0,0,0,0,3102,1715,865,2476,98,1785,1172,2378,826,114,162,3431,83,46265,1366,71719,445,21146,453,38846,450,146354,27,24866,4181,886,171,811,122,996,88,1332,506,1859,342,11,0,48,0,1635,269,1366,745,621,1635,379,260400,1091,1121,777,790,737,326,3519,1159,904,811,132,23.85690595,29.42430704,44.46813551,0,1.137171286,0,0.284292822,0.663349917,0,0,0,0.663349917,6.752730884,2.482621648,24.18397626,19.21364985,19.39264784,10.22908897,0,0,27.08333333,0,38.11892916,0,0.852878465,0.142146411,0,2.203269367,0.876569533,0.142146411,15.65979626,7.225775882,3.909026297,NA,NA,0,0,0,0,0,55.28691167,27.88523533,3.957996769,65.65826331,34.73507149,4.793944491,6.812447435,2.41911979,21.19110261,4.089930639,15.0431566,8.835341365,37.98798799,18.39698763,0,0,16.45259939,54.53879941,23.18042813,68.56269113,56.88140556,18.71594409,17.46031746,7.72328832,32.93549304,25.68911623,16.27620222
48453002315,2019,2954,871,167,1818,0,56,0,0,12,10,0,10,37,871,18,11,191,13,10,1818,285,99,0,0,0,56,0,0,1429,12,0,0,21,64,104,22,1147,369,184,NA,NA,746,0,0,0,44,0,2248,1007,757,2215,72,978,722,2143,724,16,146,2553,77,37843,1479,39848,586,28929,142,36929,709,NA,45,28540,2954,620,38,488,77,871,114,191,58,1818,462,0,0,56,10,1676,197,1479,227,1252,1676,1570,107100,940,1500,1170,401,221,77,2621,652,401,488,92,29.48544347,5.653351388,61.5436696,0,1.895734597,0,0,0.406228842,0.338524035,0,0.338524035,1.25253893,2.066590126,1.262916188,6.806282723,5.235602094,15.67656766,5.445544554,NA,NA,0,0,48.37508463,0.406228842,0,0,0.710900474,2.166553825,3.520649966,0.744752877,38.82870684,12.4915369,6.228842248,NA,NA,0,0,0,1.489505755,0,44.79537367,33.67437722,3.250564334,73.82413088,33.78441437,0.746616892,6.812879141,3.016059538,20.98849018,1.286391334,15.77868852,13.08840413,30.36649215,25.41254125,NA,17.85714286,11.75417661,15.34820825,93.67541766,89.49880668,79.10750507,13.57481381,7.481381178,2.606635071,24.87600153,15.29950401,18.85245902
48453001835,2019,6771,1609,1418,3136,0,564,0,267,59,18,10,56,190,1609,163,158,1434,396,108,3136,719,128,0,0,0,571,11,74,2726,0,18,0,9,204,116,13,2019,424,685,NA,NA,936,0,0,7,0,0,4684,1563,1776,4100,309,2874,1953,3791,1426,373,401,5172,193,60048,2435,73250,863,48421,432,49883,902,75521,217,26768,6771,674,0,1413,116,1609,100,1434,235,3136,324,0,0,571,31,2579,144,2435,1117,1318,2579,1187,163700,1105,1454,1564,1599,829,78,5484,2041,903,1413,245,23.76310737,20.94225373,46.31516763,0,8.329641117,0,3.94328755,0.871363166,0.26583961,0.147688672,0.827056565,2.806084773,10.13051585,9.819763828,27.61506276,7.531380753,22.92729592,4.081632653,NA,NA,1.926444834,12.95971979,40.25993206,0,0.26583961,0,0.132919805,3.012848914,1.713188598,0.191995274,29.81834293,6.261999705,10.11667405,NA,NA,0,0,0.103382071,0,0,33.36891546,37.91631085,7.536585366,67.95407098,37.61540491,9.839092588,10.57768399,3.731631864,9.954216512,0,8.209483369,6.215040398,16.38772664,10.33163265,NA,5.429071804,5.583559519,45.87268994,46.02559131,56.37844126,64.22997947,23.6154187,12.24339093,1.151971644,37.21735959,16.46608315,17.33899505
48453001840,2019,10880,3220,2002,4508,0,910,0,260,17,57,63,34,335,3220,599,277,2062,357,159,4508,996,203,0,0,0,910,190,60,4001,128,129,30,27,208,100,76,2546,556,813,NA,NA,1275,0,0,0,0,0,7259,3209,2238,6383,189,4530,2992,6194,2276,752,401,8209,433,68520,3961,86375,1509,62963,754,52619,1199,74235,378,29070,10859,1769,127,2582,243,3199,433,2062,406,4508,901,0,0,910,29,4342,381,3961,2256,1705,4342,1170,178500,1260,526,2475,2671,1247,200,8738,3330,1367,2582,357,29.59558824,18.40073529,41.43382353,0,8.363970588,0,2.389705882,0.15625,0.523897059,0.579044118,0.3125,3.079044118,18.60248447,8.602484472,17.31328807,7.710960233,22.09405501,4.50310559,NA,NA,20.87912088,6.593406593,36.77389706,1.176470588,1.185661765,0.275735294,0.248161765,1.911764706,0.919117647,0.698529412,23.40073529,5.110294118,7.472426471,NA,NA,0,0,0,0,0,44.20719107,30.83069293,2.96099013,66.04856512,36.74523733,12.1407814,6.474007104,5.274698502,16.2906345,1.16953679,9.411309063,13.53547984,19.68962173,19.98669033,NA,3.186813187,8.774758176,56.95531431,26.94610778,12.11423307,62.48422116,24.54963235,11.46139706,1.838235294,38.10940719,15.6443122,13.82649109
48453001850,2019,3782,2251,313,858,0,317,0,216,15,56,0,0,0,2251,230,339,327,15,20,858,169,16,15,0,0,317,67,0,601,145,0,0,19,145,276,0,605,292,223,NA,NA,158,0,0,0,0,0,2962,826,1386,2547,40,1765,1327,2507,1190,327,148,3301,221,60253,1933,62327,1235,60132,202,NA,331,NA,136,38317,3723,311,0,633,41,2203,11,325,0,849,265,15,0,317,35,2217,284,1933,372,1561,2217,1516,220900,979,1314,1605,481,607,62,3301,859,879,633,87,59.51877314,8.276044421,22.68640931,0,8.381808567,0,5.711263882,0.396615547,1.480698043,0,0,0,10.21768103,15.05997335,4.587155963,6.116207951,19.6969697,1.864801865,0,0,21.13564669,0,15.89106293,3.833950291,0,0,0.502379693,3.833950291,7.297726071,0,15.99682708,7.720782655,5.896351137,NA,NA,0,0,0,0,0,27.88656313,46.79270763,1.570475069,75.18413598,47.46709214,13.04347826,5.903470283,6.694940927,8.353478378,0,6.477093207,0.49931911,0,31.21319199,0,11.04100946,12.81010374,19.24469736,68.38069463,59.26928281,83.03155717,12.71813855,16.04970915,1.639344262,26.02241745,26.62829446,13.74407583
48453001853,2019,3293,1968,330,767,0,123,0,25,66,61,7,26,6,1968,295,226,330,43,81,767,231,44,0,0,0,123,0,0,691,0,10,11,7,159,191,14,444,188,249,NA,NA,95,0,0,48,0,0,2463,473,1228,1990,35,1322,923,1955,1106,255,171,2584,149,86597,1305,85114,901,44612,115,96419,204,231339,27,43723,3293,112,24,868,7,1968,62,330,42,767,8,0,0,123,0,1323,18,1305,880,425,1323,131,239400,1316,957,639,709,641,70,2693,1459,566,868,81,59.76313392,10.02125721,23.29183116,0,3.73519587,0,0.759186152,2.004251442,1.852414212,0.212572123,0.789553599,0.182204677,14.9898374,11.48373984,13.03030303,24.54545455,30.11734029,5.736636245,NA,NA,0,0,20.98390525,0,0.303674461,0.334041907,0.212572123,4.82842393,5.800182205,0.425144245,13.48314607,5.709079866,7.561494078,NA,NA,0,0,1.457637413,0,0,19.20422249,49.85789687,1.75879397,69.81845688,56.57289003,13.04347826,8.746803069,5.76625387,3.401153963,0.728818706,0.806451613,3.150406504,12.72727273,1.043024772,NA,0,1.360544218,67.43295019,9.901738473,72.33560091,48.96551724,21.53051928,19.46553295,2.125721227,54.17749722,21.01745266,9.331797235
48453002003,2019,4175,1796,182,2113,0,37,0,10,0,27,0,0,0,1796,279,235,182,30,12,2113,566,158,21,0,11,37,0,6,1905,0,23,0,34,61,24,7,1098,302,381,NA,NA,387,0,0,9,0,0,2802,932,850,2325,127,1770,1199,2198,748,54,249,3192,173,45183,1538,55417,751,NA,98,40700,652,NA,16,28231,4169,598,86,866,84,1790,204,182,92,2113,276,21,10,37,0,1697,159,1538,630,908,1697,762,275100,893,1217,888,983,701,216,3300,1495,613,866,156,43.01796407,4.359281437,50.61077844,0,0.886227545,0,0.239520958,0,0.646706587,0,0,0,15.53452116,13.08463252,16.48351648,6.593406593,26.78655939,7.477520114,0,52.38095238,0,16.21621622,45.62874251,0,0.550898204,0,0.814371257,1.461077844,0.574850299,0.167664671,26.2994012,7.233532934,9.125748503,NA,NA,0,0,0.215568862,0,0,33.26195575,30.33547466,5.462365591,67.74011299,34.03093722,2.45677889,11.32848044,5.419799499,14.34396738,2.062844807,9.699769053,11.39664804,50.54945055,13.06199716,47.61904762,0,9.369475545,40.96228869,44.90276959,71.71479081,57.7373212,23.54491018,16.79041916,5.173652695,45.3030303,18.57575758,18.01385681
