tractid,period,pop19,nhwht19,nhblk19,hisp19,asian19,fb19,n10imm19,col19,unemp19,prof19,manuf19,npov19,vac19,own19,dmulti19,multi19,h30old19,h10yrs19,a18und19,a60up19
48163950200,2019,6889,660,106,6028,95,1791,1186,196,104,551,165,1148,499,879,1895,56,1398,486,1520,1211
48163950300,2019,6074,1040,453,4463,24,881,709,296,340,440,18,854,420,575,1440,177,804,470,1725,460
48163950100,2019,6908,1533,72,5262,41,782,186,415,34,613,103,1616,532,1682,2658,227,1338,651,1497,1611
48453002105,2019,5090,1457,624,2850,76,1416,535,1037,123,872,32,1358,375,324,2474,1855,1868,1807,979,591
48453002109,2019,4243,1544,1524,980,89,391,47,1315,13,1268,127,861,152,901,1763,321,1152,962,470,828
48453002308,2019,6467,2744,529,2916,155,928,479,2188,152,1584,61,1300,227,471,2911,2145,2006,1999,820,615
48453002313,2019,4589,1239,761,2281,109,946,328,880,88,971,175,1211,182,239,2261,1939,1241,1669,1192,343
48453001716,2019,7296,4191,1011,1239,361,751,162,3932,150,3330,546,221,161,1537,3260,1619,1136,2178,1626,1173
48453001754,2019,5029,3577,240,845,251,527,28,2299,66,1960,226,228,115,1211,2425,1153,2060,1560,867,1018
48453001769,2019,6988,4530,56,2005,262,974,9,2438,128,2016,243,394,104,1898,2731,542,1441,1362,1288,1488
48453001817,2019,4105,2946,131,752,112,481,183,1839,117,1470,217,554,82,1042,2362,1354,2175,1358,546,960
48453001826,2019,2788,1419,324,585,330,616,354,976,80,753,237,347,92,313,1437,984,465,1015,368,418
48453001848,2019,5226,2016,928,1215,899,1385,559,1995,220,1346,393,291,186,971,2363,1020,795,1517,913,1075
48453001910,2019,4749,3847,42,668,144,551,295,2585,77,1558,180,443,245,1102,2065,779,1392,1076,1205,1144
48453001911,2019,2949,1736,47,761,362,439,332,1924,14,1511,247,224,275,189,1994,1852,1238,1469,263,262
48453002005,2019,5560,3174,154,1904,274,1115,577,2358,74,1911,177,867,231,698,2987,1634,2272,2274,710,383
48201223001,2019,4217,164,479,3563,7,1534,286,131,54,153,136,1340,63,589,1112,397,1107,456,1453,386
48201232301,2019,12938,1364,4249,7068,88,2995,567,613,325,949,799,2776,257,1902,3857,267,1095,2306,5301,951
48201232302,2019,12014,714,3842,7323,80,2819,456,919,478,1514,896,1375,354,2382,3495,180,1169,1666,3701,1200
48201232401,2019,9255,1039,2053,5761,355,2693,629,813,552,1126,454,1228,327,1971,2879,345,1084,1060,2620,998
48201232402,2019,4121,418,1093,2385,121,913,185,262,262,307,351,612,79,713,1387,467,1135,648,1220,572
48201232403,2019,4674,175,1069,3313,94,1564,237,221,99,459,258,882,126,680,1600,441,1363,721,1311,577
48201232702,2019,5334,367,1605,3251,20,1650,326,318,156,298,377,1324,400,312,2278,1742,1640,1378,1610,828
48201233003,2019,2555,737,182,1585,20,336,16,335,53,375,123,258,38,732,838,4,804,203,656,582
48201232701,2019,7825,279,1772,5728,17,3545,1466,265,344,321,319,2345,243,827,2722,1630,2202,1850,2438,613
48201233001,2019,4161,724,1506,1877,0,594,261,206,96,219,207,710,288,465,1606,1092,1435,861,1455,449
48201233002,2019,4992,516,1605,2384,432,1011,201,905,224,740,310,249,14,1104,1323,14,967,380,1248,844
48201233101,2019,4458,588,232,3543,0,1796,285,132,127,271,84,1369,238,520,1455,493,1183,705,1439,331
48201233102,2019,7115,732,0,6340,0,2982,706,283,168,287,356,2759,243,923,2049,173,1400,1090,2738,482
48201233103,2019,5550,501,67,4960,11,2305,443,50,213,128,308,2266,136,666,1684,312,1416,843,2124,487
48201233701,2019,5414,602,903,3901,0,1652,362,347,153,403,273,1987,91,913,1514,137,1415,575,1623,635
48201233702,2019,3036,76,39,2895,0,1077,145,74,123,133,155,779,44,414,795,166,769,330,1132,292
48201233703,2019,2510,318,77,2115,0,778,11,72,45,186,210,422,8,480,682,41,648,241,727,335
48167724200,2019,2762,1239,549,468,471,614,280,934,163,677,48,816,489,398,1774,1224,1686,941,375,483
48167724300,2019,3043,1881,370,457,252,419,157,1075,55,779,66,664,615,498,1986,919,1757,965,287,598
48167720100,2019,5372,4013,87,885,326,364,25,1624,192,1431,254,408,91,1718,2035,62,1055,656,1544,1289
48453000901,2019,2604,1096,422,843,129,262,64,1109,61,994,130,320,188,338,1267,618,473,816,266,135
48453000402,2019,3661,1860,957,660,92,304,178,1592,115,1503,110,392,184,593,1824,854,1202,1152,524,692
48453000601,2019,10332,4936,1756,2383,947,956,610,225,532,913,19,535,67,0,364,332,149,287,145,9
48453001303,2019,5093,3745,84,1083,143,372,70,3211,94,2326,296,483,792,1151,3818,2667,1029,2403,420,792
48453001304,2019,4593,3517,54,735,174,285,67,2852,54,1786,219,163,78,1278,2289,674,1466,1485,636,659
48453001501,2019,5582,4755,90,478,184,315,0,3006,96,2140,121,135,233,1677,2550,661,2348,1059,1170,1193
48453001713,2019,4490,2627,135,1539,83,536,250,1995,93,1569,76,231,95,1211,2107,388,1625,1239,569,846
48453001912,2019,4129,3122,131,351,376,468,42,2448,114,1405,218,232,229,1052,1769,457,687,804,868,959
48453001729,2019,5075,2799,19,1631,480,629,159,1896,136,1596,291,332,90,1133,2336,602,1743,1386,696,1169
48453001733,2019,4348,3118,120,782,181,402,40,1787,31,1247,184,147,23,1339,1435,0,630,582,1199,958
48453002314,2019,5392,1815,652,2706,138,1128,354,1405,41,1391,197,1093,327,209,2747,2524,1461,2240,781,509
48453002411,2019,7419,711,503,6191,0,2477,294,398,285,663,119,1663,98,792,2083,925,1017,1118,2232,677
48453001603,2019,5236,4220,55,430,407,353,169,3279,53,2001,241,179,221,1486,2068,237,1706,879,1369,851
48021950802,2019,8375,2481,89,5713,20,1588,371,588,272,1067,304,1067,301,1795,2464,0,669,1041,2704,1034
48025950201,2019,8417,2170,1952,3668,14,415,56,282,27,103,16,168,79,314,424,11,240,116,278,459
48025950202,2019,5709,2496,22,3165,26,130,0,602,158,600,173,909,674,1407,2351,139,1546,617,1688,1313
48023950300,2019,3577,3098,110,305,40,103,41,579,38,468,29,406,1115,1107,2645,96,2304,686,746,1107
48027020201,2019,8745,6704,310,1216,309,802,181,2449,175,2007,154,217,151,2543,2967,34,1151,1514,2724,1533
48027020401,2019,3310,1297,745,1053,66,302,64,254,131,299,89,619,110,765,1408,452,590,939,952,547
48027020202,2019,7320,5907,28,1317,0,262,0,1162,288,1031,332,485,221,2344,2921,53,1211,1196,1725,1891
48027020402,2019,2498,1187,535,722,0,157,26,246,126,228,139,463,54,528,979,60,564,418,619,592
48027021903,2019,9104,4106,1834,1717,587,794,194,2897,246,1309,39,219,144,2139,3224,263,392,1821,2490,1227
48029121122,2019,6009,3248,346,2199,52,499,36,1579,93,1569,115,361,123,1647,1950,32,1510,639,1238,1449
48029121605,2019,2027,1164,131,583,87,152,0,214,54,240,25,412,44,574,759,0,759,210,439,501
48029121606,2019,5015,2206,493,1876,171,574,151,749,130,742,83,484,188,1035,2346,1000,1531,1136,1101,938
48029121702,2019,7880,3579,993,2373,610,695,173,2234,71,1747,283,1190,93,1872,2851,519,1043,1492,2388,1844
48029121808,2019,3343,1584,154,1538,31,260,6,621,28,603,50,236,64,826,1080,0,493,458,636,886
48029121809,2019,5117,2355,302,2181,167,578,194,987,94,880,153,263,94,1424,1790,32,765,706,1176,1016
48029121810,2019,4891,2188,322,2199,93,315,66,1019,152,1045,70,407,56,1150,1496,0,168,687,1251,699
48029121811,2019,5616,2553,371,2198,339,407,53,1522,87,1554,49,734,33,1321,1837,218,110,1072,1547,672
48029121812,2019,6881,3119,572,3005,42,389,13,1050,99,1008,71,976,58,1510,2088,235,1221,931,1997,1062
48029121813,2019,1738,786,122,777,0,47,0,263,42,287,42,207,43,466,588,0,554,175,369,384
48029121903,2019,5883,3236,436,1803,244,575,202,2020,320,1285,142,313,135,1567,2275,515,510,999,1239,1297
48029121904,2019,3176,1817,90,809,359,552,248,1317,52,952,89,63,80,969,1135,0,192,442,967,435
48029121905,2019,5438,2894,223,1720,394,892,336,2049,52,1625,101,337,190,1247,2464,1061,33,1616,1223,812
48029121906,2019,5583,3312,121,1657,205,620,0,1809,14,1366,157,336,128,1227,2309,981,467,1376,1274,965
48309004202,2019,3372,2950,98,267,12,85,5,460,65,549,255,411,199,1110,1523,4,995,468,682,778
48309001300,2019,2741,822,412,1259,188,632,70,325,45,321,114,547,64,627,901,3,697,417,842,279
48309001200,2019,2753,139,1074,1491,0,423,30,102,78,133,102,1441,258,348,1185,506,918,505,1013,391
48309001900,2019,5447,2315,1259,1646,101,401,120,285,245,528,169,3200,254,232,2333,1568,1256,1812,1171,332
48309003500,2019,4271,3843,35,332,0,160,8,460,21,639,219,569,244,1215,1689,5,941,538,1170,1095
48309000200,2019,3585,2227,262,746,197,227,171,372,129,759,33,2357,372,98,1847,1530,820,1432,174,41
48309000400,2019,5951,3726,898,947,345,675,377,515,208,986,178,3694,613,279,3039,2520,1922,2229,966,217
48309002000,2019,4179,3019,155,909,55,156,8,730,64,821,161,147,88,1153,1605,128,965,549,1129,970
48309003601,2019,3366,1958,721,619,6,64,8,358,122,396,118,496,247,770,1314,88,967,484,1098,689
48309002700,2019,3632,728,412,2467,25,698,169,205,56,145,121,1056,231,694,1630,159,1566,673,846,689
48309003708,2019,7440,5097,626,1406,271,298,137,1728,112,1652,563,309,144,2119,3002,410,1571,1618,1609,1512
48309000300,2019,3934,2476,319,606,408,307,245,0,90,216,8,0,0,0,0,0,0,0,29,0
48309002100,2019,5643,1365,1546,2622,0,493,84,247,95,605,251,834,132,792,2063,961,1736,1292,1827,829
48309002498,2019,5100,2382,939,1756,0,399,31,1082,92,910,334,534,292,1087,2272,481,2220,1180,1320,1170
48309002800,2019,4149,2733,497,689,96,241,11,1348,50,806,315,282,146,1189,2214,881,1878,1211,624,1506
48309002900,2019,3922,3146,2,568,150,210,26,1011,50,820,188,79,149,1247,1632,21,663,826,903,1072
48309003701,2019,3225,2320,206,620,13,238,25,437,54,607,151,363,132,885,1355,69,676,577,729,847
48309004201,2019,3661,2947,235,430,16,202,54,456,77,540,208,440,245,968,1666,108,1286,643,748,1118
48215024402,2019,9370,76,30,9264,0,1994,186,754,161,1019,456,2850,392,1849,2493,0,1020,494,3485,1317
48215020701,2019,11289,1187,0,9992,110,2503,575,1966,425,2173,238,1639,135,2809,3317,45,1080,1375,3877,1649
48215020721,2019,7860,794,114,6099,779,1693,290,1138,321,1259,124,1312,256,1395,2596,863,625,1172,1735,1122
48215021000,2019,6485,777,15,5679,0,1769,252,835,107,679,85,2042,288,1162,2488,572,1832,1194,1686,1639
48215021901,2019,8620,898,0,7722,0,2754,207,551,107,429,69,3686,680,2296,3319,34,966,1007,2710,1632
48215023102,2019,8077,151,0,7926,0,2015,100,259,258,416,140,2893,275,1661,2172,55,1060,472,2657,1100
48085031708,2019,4216,2228,923,570,285,987,272,1828,73,1180,117,353,175,1132,2306,1144,1903,1363,607,1129
48085031632,2019,6037,3136,1272,461,1044,1252,409,2093,191,1708,194,406,80,876,2598,1354,810,1506,1297,1422
48085031635,2019,4542,1875,804,795,857,1352,494,1218,148,1122,179,248,197,584,1836,929,1044,1063,891,575
48201411100,2019,3741,2210,288,552,636,849,313,2168,38,1410,82,226,242,1131,1711,584,976,796,1055,989
48201412600,2019,3913,2938,0,296,565,750,143,2068,24,1416,164,64,82,1162,1354,0,678,486,1252,758
48201420300,2019,3575,2359,566,417,147,448,168,1899,130,1527,60,258,177,825,1705,645,1123,839,853,633
48201421500,2019,7897,439,2099,4236,856,4512,2046,1271,116,986,362,2319,242,134,3152,2950,2779,2244,2203,731
48201531500,2019,2856,1203,141,1386,68,424,106,825,75,767,142,354,193,760,1433,360,1018,758,553,756
48201531700,2019,3515,2335,102,650,205,233,51,1696,41,1269,122,76,56,1166,1348,6,1085,688,982,649
48201312300,2019,1965,254,1232,382,47,252,86,518,110,426,84,640,266,329,1147,410,652,647,398,286
48201312800,2019,2813,236,2051,326,130,361,141,219,176,209,7,1103,58,119,800,601,784,525,708,206
48201312900,2019,4361,490,3520,128,159,291,162,1223,139,952,41,1053,299,706,2023,1057,1765,952,610,728
48201350200,2019,8612,1513,1133,4983,913,2117,282,857,744,1650,380,1551,170,2202,2854,223,2795,1144,1869,1371
48201340900,2019,4522,1647,483,1768,515,1018,400,781,179,704,199,528,310,296,2276,1913,2134,1603,1100,380
48201342100,2019,4323,1570,49,2460,144,725,216,431,118,487,313,558,34,1257,1483,123,888,569,1098,853
48201350500,2019,7851,831,1303,4224,1357,3038,384,806,359,805,389,1758,114,1436,2529,715,1860,1129,1952,1322
48201410500,2019,4560,3192,89,831,302,774,310,2598,73,2119,180,200,458,1221,3012,1429,1832,1876,438,656
48201411700,2019,3476,1714,634,648,352,524,223,1783,77,1634,174,122,161,89,2075,1967,1059,1710,558,219
48201430800,2019,6209,3728,71,973,1398,1892,1092,3282,103,2138,311,233,366,1192,2834,1440,1407,1611,1731,1045
48201431700,2019,4642,3724,306,428,146,589,200,2908,94,1333,134,272,574,1569,2708,1461,1269,1172,561,2135
48201432500,2019,5289,1307,575,2954,343,2886,1260,1250,212,914,177,1973,404,710,2710,1787,2562,1589,1191,536
48085031715,2019,2783,1951,184,383,148,532,68,1399,35,963,86,141,139,816,1331,373,806,535,506,723
48085031716,2019,2500,1506,192,306,281,640,179,1005,78,871,127,87,120,647,1479,839,1043,898,351,611
48085031717,2019,1923,865,169,400,380,632,336,896,107,759,102,241,233,290,1254,886,802,731,292,215
48085031718,2019,2640,1769,55,364,389,533,74,1226,75,826,82,195,53,683,1102,251,842,496,500,642
48085031719,2019,1830,1085,92,99,496,594,244,913,89,694,86,183,30,571,920,364,488,457,269,480
48085031720,2019,4640,553,539,1447,1947,2950,2063,1484,630,1075,193,2276,292,42,2132,2083,1911,1545,838,247
48085031806,2019,2676,523,344,315,1394,1406,1186,1300,23,931,60,502,89,0,1290,1245,223,1137,535,115
48085031807,2019,4699,3817,95,388,379,715,142,2013,107,1354,127,332,202,1445,2313,585,1667,860,654,1871
48085032010,2019,6163,1992,1123,2141,722,1842,523,1407,103,1006,247,974,90,765,1941,958,1332,1291,1707,565
48085032011,2019,7623,3673,663,436,2665,2754,1028,3315,202,2817,390,210,149,1583,2762,820,356,1622,2273,1046
48085032012,2019,4299,1042,345,2746,28,1296,158,545,88,607,82,1024,92,816,1313,212,1211,524,1292,472
48085032013,2019,6359,1362,843,2461,1407,2524,1134,1603,153,1382,210,942,66,828,2191,887,1014,1340,1566,585
48091310403,2019,7473,4796,120,2091,265,735,309,1894,141,1561,294,485,179,2109,2970,522,908,1590,1880,1517
48091310404,2019,4885,2588,12,2133,7,873,156,614,86,763,140,1046,122,1002,1789,388,1142,892,1284,799
48091310501,2019,5016,2366,82,2326,168,201,102,853,137,729,224,749,57,706,1585,213,1046,1017,1417,836
48091310503,2019,5046,3828,27,919,230,421,101,1525,121,1037,299,150,460,1023,2854,1551,617,1750,900,1623
48087950300,2019,2969,1784,248,854,0,260,10,398,128,397,98,493,454,779,1489,72,1290,432,744,659
48091310502,2019,6267,3007,279,2820,11,214,47,648,145,950,222,831,208,1109,2369,668,562,1569,1647,848
48091310603,2019,3829,3080,119,538,29,217,25,756,132,575,116,295,203,1375,1602,10,362,727,602,1324
48091310604,2019,2964,2247,0,622,9,108,14,752,0,576,95,189,546,1088,1778,0,1109,667,505,1002
48091310605,2019,5781,4220,31,1403,0,462,30,989,83,1024,80,588,342,1907,2519,0,713,1186,1254,1593
48091310606,2019,5281,4004,226,860,45,160,111,1106,42,847,199,475,511,1625,2533,428,904,1280,1077,1639
48091310607,2019,4778,3887,0,789,80,206,33,1480,60,865,171,404,791,1747,2921,122,1526,1175,490,1941
48091310608,2019,3729,2687,0,1013,0,161,52,527,44,406,57,542,461,984,1662,33,711,583,851,1032
48091310701,2019,6684,5682,16,948,31,227,86,2096,217,1426,133,266,348,2110,2613,137,613,950,1506,2003
48091310702,2019,5081,3854,11,1203,0,172,7,1625,101,1263,144,99,54,1822,1970,58,262,762,678,1921
48285000300,2019,2403,1976,0,400,20,113,35,244,13,298,173,158,468,711,1410,50,950,314,583,806
48285000400,2019,3519,3151,171,191,1,25,12,588,33,497,299,208,486,1103,1845,15,1295,496,821,1114
48285000500,2019,3688,2661,212,780,0,133,13,345,39,540,319,426,342,1161,1726,82,1044,455,972,1050
48285000600,2019,3143,1385,338,1410,0,460,29,277,78,359,368,338,194,813,1400,142,1202,516,737,777
48287000100,2019,4965,4243,115,555,34,156,0,574,12,948,156,535,404,1665,2273,37,1047,838,1056,1368
48287000200,2019,2765,1555,787,401,0,198,0,292,33,347,92,321,594,963,1656,0,960,264,373,1043
48287000300,2019,3188,2460,151,567,0,195,54,207,6,305,17,300,332,1071,1507,61,746,369,545,984
48287000400,2019,6140,2546,846,2517,135,882,24,623,159,542,144,884,397,1163,2327,389,1577,829,1810,1233
48303001708,2019,2873,1161,200,1250,207,459,214,601,136,674,0,704,312,0,1799,1742,976,1400,493,317
48303010407,2019,9506,6861,166,1614,519,695,137,2924,187,2516,320,302,147,2963,3571,163,351,2301,2566,1379
48303001709,2019,4417,2211,687,1373,49,148,17,606,45,740,59,987,80,535,2037,940,1682,1389,1171,638
48303010405,2019,5337,2865,0,2038,202,532,46,1221,57,1303,142,634,173,1391,2482,628,1150,1389,1142,1324
48303010406,2019,6763,4441,337,1391,487,517,107,1433,135,1394,125,905,294,1864,2612,311,664,1375,2116,1017
48303010408,2019,11948,9047,171,2207,168,592,159,3254,279,2630,173,696,96,3352,4416,363,747,2675,3802,1764
48303010511,2019,5486,3297,184,1772,104,373,29,1263,45,1386,108,538,188,1290,2086,190,96,1361,1674,638
48309004103,2019,9469,6863,878,1232,286,368,57,1944,146,1861,400,577,337,2293,3336,364,957,2003,2832,1567
48309004300,2019,7809,1866,1278,4562,0,1361,201,532,102,803,624,1327,343,1463,3031,586,2399,1269,2039,1248
48313000100,2019,3997,1564,1197,1104,62,326,101,203,24,156,23,145,169,365,615,5,301,160,231,303
48313000200,2019,2164,1668,20,242,170,183,92,401,44,352,38,361,221,725,1076,12,586,354,627,571
48313000400,2019,5007,2086,1087,1424,255,923,224,457,29,534,284,584,335,1141,2158,278,1606,857,1445,1172
48303010509,2019,3160,2700,0,406,33,148,86,1186,54,795,54,72,50,1054,1240,25,30,684,820,809
48303010510,2019,2811,2108,90,429,68,106,39,1045,36,812,88,69,73,1028,1156,46,283,660,677,672
48303980000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48309980000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48313000300,2019,3029,2491,6,520,0,74,0,374,74,301,109,229,296,935,1441,0,657,481,739,958
48321730201,2019,6767,2777,484,3305,0,804,375,879,176,650,422,1118,441,1789,2780,313,2247,895,1442,1724
48321730202,2019,1874,1048,149,666,4,91,15,200,82,287,154,389,71,566,771,44,529,226,492,451
48285000200,2019,3620,2474,439,603,73,139,49,468,105,522,171,585,441,876,1826,152,1314,610,814,1012
48321730301,2019,4068,1668,173,2167,52,435,152,521,30,389,196,611,177,829,1628,333,1390,739,1299,714
48321730302,2019,4876,1447,931,2389,34,678,136,432,301,566,250,1351,635,775,2511,1421,2128,1224,1576,862
48321730303,2019,996,706,105,185,0,54,0,111,6,116,97,189,97,311,458,10,310,101,199,217
48321730501,2019,3746,2844,713,86,79,102,0,472,62,397,87,616,2754,1516,4486,96,3174,642,578,1523
48321990000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485011400,2019,2411,933,97,1265,17,328,7,81,56,143,115,585,215,588,1031,72,917,370,815,296
48485011000,2019,2363,960,282,1098,0,367,118,197,44,177,47,1103,258,334,1273,338,1210,586,762,528
48485011900,2019,3876,3122,202,332,150,253,120,1094,84,823,171,633,281,802,2034,1097,1810,1214,856,772
48485012400,2019,6966,5407,96,894,365,452,171,1399,80,1284,122,508,371,1839,3223,901,2387,1700,1866,1566
48485013000,2019,1951,1122,303,304,20,99,0,131,28,118,86,545,272,538,1112,148,1020,323,539,411
48485010200,2019,1177,545,212,348,0,9,0,105,24,128,91,241,106,101,595,268,561,354,221,251
48485010100,2019,1158,334,327,451,5,116,15,120,53,86,11,490,179,208,686,281,660,310,213,296
48485010700,2019,2572,1152,355,1027,0,248,0,141,134,349,103,731,242,450,1307,303,1279,618,642,320
48485012200,2019,6212,4387,649,944,95,467,229,1117,143,1080,393,928,170,1762,2810,615,2336,1359,1093,1493
48027020300,2019,11243,6584,1247,2795,251,531,233,2216,121,2141,450,997,112,2652,3718,283,784,2336,3727,1435
48027020800,2019,2897,577,1346,855,0,218,282,155,179,249,141,1313,195,443,1194,320,1031,573,829,600
48027020900,2019,2887,1048,866,907,0,182,0,219,139,189,15,1121,118,246,1095,470,549,744,719,825
48027021700,2019,8754,7228,65,984,149,251,58,2488,133,2097,177,1003,400,1867,4157,1429,1567,2474,2352,2071
48027021800,2019,9390,5695,1358,1873,207,616,168,1287,163,1452,201,1294,449,2174,3726,228,1043,1926,2729,1510
48201320602,2019,4960,302,169,4489,0,2067,459,132,162,218,120,1617,77,562,1560,593,1147,864,1398,808
48201321401,2019,4719,314,8,4376,21,1476,84,105,187,250,189,1388,110,877,1305,93,1100,413,1558,714
48201321402,2019,4412,540,0,3872,0,1401,263,222,152,415,209,153,185,837,1397,341,1093,590,1402,466
48201323701,2019,4934,1635,141,2934,71,550,150,723,106,817,340,518,143,620,1997,1316,1605,1373,1205,1245
48201323801,2019,3820,824,0,2961,0,967,128,211,203,247,306,385,39,979,1213,41,1213,368,1107,558
48201323802,2019,5018,890,99,3871,59,1639,234,353,179,348,308,1021,98,1054,1691,285,1374,814,1705,677
48201323702,2019,3183,1173,2,1776,226,480,144,390,82,512,340,249,166,601,1269,538,1222,589,815,523
48201324100,2019,5463,351,121,4919,0,2112,425,291,365,323,112,1252,167,651,1709,340,1517,881,1913,699
48201324200,2019,1087,42,16,1029,0,473,12,47,44,58,66,275,80,212,461,48,434,156,280,245
48201330301,2019,8737,143,1950,6281,266,3653,110,703,175,874,339,762,0,1950,2244,56,108,677,2423,871
